epoch_ms,players,cpu_percent,mem_usage,mspt_raw,tps_raw
1785732924371,1,14.43,1.154GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 10.1/4.2/48.2; 7.6/2.8/48.2; 4.7/0.2/74.3","TPS from last 1m; 5m; 15m: 19.99; 20.0; 19.42"
1785732930788,1,11.89,1.154GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 6.6/3.5/20.1; 8.1/3.5/55.7; 5.4/0.2/74.3","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
1785732937087,1,20.46,1.154GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 8.2/3.5/85.4; 7.1/3.5/85.4; 6.2/0.3/85.4","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
1785732943599,1,13.08,1.154GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 8.1/3.5/25.7; 8.8/3.5/85.4; 6.7/2.4/85.4","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
1785732949887,1,11.35,1.154GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 5.5/3.1/39.5; 6.2/3.1/39.5; 6.5/2.4/85.4","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
1785732956173,1,12.36,1.154GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 6.2/3.9/15.9; 6.3/3.4/39.9; 6.6/2.4/85.4","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
1785732962487,1,20.37,1.154GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 6.9/3.6/54.7; 6.7/3.6/54.7; 6.9/2.4/85.4","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
1785732968774,1,16.97,1.154GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 7.5/3.8/17.2; 7.0/3.6/54.7; 7.0/2.8/85.4","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
1785732975074,1,8.97,1.154GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 4.8/2.7/11.4; 5.9/2.7/17.2; 7.0/2.7/85.4","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
1785732981356,1,16.77,1.154GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 6.5/3.3/62.6; 5.6/2.7/62.6; 6.9/2.7/85.4","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
1785732987653,1,10.72,1.155GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 7.2/3.2/17.6; 7.2/3.2/62.6; 6.7/2.7/85.4","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
1785732993960,1,14.96,1.155GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 5.8/2.9/36.8; 6.2/2.9/36.8; 6.7/2.7/62.6","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
1785733000245,1,11.04,1.155GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 5.1/3.5/16.3; 5.4/2.9/36.8; 6.3/2.7/62.6","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
1785733006550,1,14.35,1.154GiB / 1.863GiB,"Server tick times (avg/min/max) from last 5s; 10s; 1m:◴ 6.1/3.6/30.5; 5.7/3.5/30.5; 6.2/2.7/62.6","TPS from last 1m; 5m; 15m: 20.0; 20.0; 19.42"
