1785734558780,tcp,295.323916
1785734558999,status,511.494554
1785734559526,tcp,40.876181
1785734559612,status,126.610968
1785734560527,tcp,41.368289
1785734560615,status,128.066772
1785734561528,tcp,41.16544
1785734561613,status,125.502884
1785734562529,tcp,41.080301
1785734562615,status,125.858676
1785734563530,tcp,41.090266
1785734563614,status,124.573033
1785734564531,tcp,40.81184
1785734564614,status,124.058737
1785734565532,tcp,40.718629
1785734565615,status,123.829198
1785734566533,tcp,40.788316
1785734566617,status,123.569311
1785734567534,tcp,40.650809
1785734567617,status,122.801041
1785734568534,tcp,40.602401
1785734568618,status,123.71476
1785734569536,tcp,40.788567
1785734569620,status,124.424258
1785734570537,tcp,40.657407
1785734570620,status,123.807979
1785734571538,tcp,40.541298
1785734571620,status,122.770662
1785734572539,tcp,40.753816
1785734572623,status,124.972608
1785734573539,tcp,40.566632
1785734573622,status,123.288262
1785734574540,tcp,40.590729
1785734574623,status,123.109682
1785734575542,tcp,40.99272
1785734575627,status,125.530295
1785734576543,tcp,41.120788
1785734576627,status,124.286739
1785734577544,tcp,40.72189
1785734577627,status,123.433235
1785734578545,tcp,40.732025
1785734578628,status,124.121658
1785734579545,tcp,40.654111
1785734579629,status,123.734559
1785734580547,tcp,40.752792
1785734580631,status,123.573503
1785734581547,tcp,40.43856
1785734581630,status,122.996779
1785734582548,tcp,40.469184
1785734582632,status,124.412279
1785734583550,tcp,40.666226
1785734583634,status,124.385922
1785734584551,tcp,40.642962
1785734584634,status,123.531288
1785734585551,tcp,40.456251
1785734585635,status,123.324275
1785734586553,tcp,40.722191
1785734586636,status,123.581545
1785734587554,tcp,40.724314
1785734587637,status,124.023851
1785734588554,tcp,40.625464
1785734588637,status,123.764319
1785734589554,tcp,40.571796
1785734589638,status,123.517584
1785734590556,tcp,40.687192
1785734590638,status,123.009194
1785734591556,tcp,40.442531
1785734591639,status,122.693376
1785734592558,tcp,40.736978
1785734592640,status,123.317317
1785734593559,tcp,40.612155
1785734593643,status,124.600946
1785734594559,tcp,40.71138
1785734594642,status,123.911039
1785734595559,tcp,40.59872
1785734595643,status,124.205428
1785734596560,tcp,40.552656
1785734596643,status,123.228231
1785734597561,tcp,40.556401
1785734597644,status,122.925649
1785734598562,tcp,40.724202
1785734598646,status,123.907823
1785734599563,tcp,40.565105
1785734599647,status,123.799754
1785734600564,tcp,40.499496
1785734600647,status,123.107606
1785734601565,tcp,40.514192
1785734601648,status,123.081938
1785734602566,tcp,40.655458
1785734602652,status,126.124671
1785734603567,tcp,40.590072
1785734603650,status,123.292226
1785734604568,tcp,40.7983
1785734604651,status,124.084185
1785734605569,tcp,40.824138
1785734605653,status,124.270262
1785734606569,tcp,40.576758
1785734606652,status,123.003797
1785734607570,tcp,40.597743
1785734607653,status,123.135735
1785734608571,tcp,40.444254
1785734608654,status,122.861171
1785734609572,tcp,40.411334
1785734609655,status,123.08987
1785734610573,tcp,40.45868
1785734610656,status,122.757739
1785734611574,tcp,40.478691
1785734611657,status,123.175362
1785734612576,tcp,40.536902
1785734612661,status,126.078322
1785734613575,tcp,40.414996
1785734613658,status,122.539405
1785734614576,tcp,40.410354
1785734614660,status,124.156555
1785734615578,tcp,40.742897
1785734615662,status,124.557084
1785734616578,tcp,40.623806
1785734616662,status,123.76895
1785734617580,tcp,40.884185
1785734617663,status,123.775154
1785734618581,tcp,40.387128
1785734618663,status,122.602914
1785734619581,tcp,40.446265
1785734619664,status,122.610483
1785734620582,tcp,40.470114
1785734620665,status,122.826945
1785734621583,tcp,40.472694
1785734621665,status,122.334088
1785734622584,tcp,40.467451
1785734622667,status,122.808588
1785734623586,tcp,40.584
1785734623669,status,123.238648
1785734624586,tcp,40.477785
1785734624669,status,122.466682
1785734625587,tcp,40.465193
1785734625670,status,122.53426
1785734626588,tcp,40.507192
1785734626671,status,122.880219
1785734627589,tcp,40.467629
1785734627672,status,122.560699
1785734628591,tcp,40.579045
1785734628673,status,122.566927
1785734629591,tcp,40.550228
1785734629674,status,122.502402
1785734630592,tcp,40.577516
1785734630675,status,122.834386
1785734631593,tcp,40.533245
1785734631676,status,122.573298
1785734632594,tcp,40.332441
1785734632676,status,122.310738
1785734633596,tcp,40.760699
1785734633679,status,122.977287
1785734634597,tcp,40.624387
1785734634680,status,123.630339
1785734635598,tcp,40.612652
1785734635680,status,122.819048
1785734636599,tcp,40.638321
1785734636682,status,124.217589
1785734637600,tcp,40.538864
1785734637682,status,123.036028
1785734638600,tcp,40.446503
1785734638682,status,122.577663
1785734639599,tcp,40.500054
1785734639684,status,123.10667
1785734640600,tcp,40.618239
1785734640684,status,123.858374
1785734641601,tcp,40.5877
1785734641685,status,123.919973
1785734642603,tcp,40.714398
1785734642687,status,124.495766
1785734643603,tcp,40.627057
1785734643687,status,123.609125
1785734644605,tcp,40.74156
1785734644689,status,124.399353
1785734645606,tcp,40.681687
1785734645690,status,124.084467
1785734646607,tcp,40.567138
1785734646690,status,123.387916
1785734647607,tcp,40.673167
1785734647692,status,124.513934
1785734648608,tcp,40.519546
1785734648692,status,123.94052
1785734649610,tcp,40.666895
1785734649693,status,123.837373
1785734650610,tcp,40.436992
1785734650693,status,123.148536
1785734651610,tcp,40.514139
1785734651693,status,123.1518
1785734652611,tcp,40.685181
1785734652693,status,123.153854
1785734653612,tcp,40.724037
1785734653696,status,123.909331
1785734654612,tcp,40.464348
1785734654695,status,122.846337
1785734655614,tcp,40.5296
1785734655696,status,122.905999
1785734656614,tcp,40.437909
1785734656697,status,122.742136
1785734657616,tcp,40.696944
1785734657699,status,124.213211
1785734658616,tcp,40.503553
1785734658700,status,123.423189
1785734659618,tcp,40.584668
1785734659701,status,123.274995
1785734660618,tcp,40.614549
1785734660702,status,123.472617
1785734661620,tcp,40.653095
1785734661703,status,123.702885
1785734662620,tcp,40.57185
1785734662704,status,123.565897
1785734663621,tcp,40.51705
1785734663704,status,122.796486
1785734664623,tcp,40.498852
1785734664705,status,122.592473
1785734665623,tcp,40.457837
1785734665706,status,122.534255
1785734666624,tcp,40.4036
1785734666707,status,122.760792
1785734667626,tcp,40.480529
1785734667708,status,122.352925
1785734668626,tcp,40.491907
1785734668709,status,122.808289
1785734669627,tcp,40.43311
1785734669709,status,122.460374
1785734670628,tcp,40.570233
1785734670712,status,123.66929
1785734671629,tcp,40.446815
1785734671712,status,122.745399
1785734672631,tcp,40.49703
1785734672713,status,122.930527
1785734673631,tcp,40.456589
1785734673713,status,122.367159
1785734674631,tcp,40.412466
1785734674713,status,122.329743
1785734675632,tcp,40.555231
1785734675716,status,123.380752
1785734676633,tcp,40.465217
1785734676715,status,122.315366
1785734677634,tcp,40.443873
1785734677717,status,122.832841
1785734678635,tcp,40.525708
1785734678718,status,122.786381
1785734679636,tcp,40.521641
1785734679720,status,123.522031
1785734680638,tcp,40.481391
1785734680721,status,123.286267
1785734681639,tcp,40.599819
1785734681721,status,122.628395
1785734682639,tcp,40.625147
1785734682723,status,123.410992
1785734683640,tcp,40.498669
1785734683723,status,123.347949
1785734684641,tcp,40.436135
1785734684724,status,122.613196
1785734685642,tcp,40.393941
1785734685724,status,122.291867
1785734686644,tcp,40.502752
1785734686727,status,123.018897
1785734687645,tcp,40.440832
1785734687728,status,123.126652
1785734688646,tcp,40.57951
1785734688729,status,123.255585
1785734689646,tcp,40.50563
1785734689729,status,122.825521
1785734690648,tcp,40.551409
1785734690730,status,122.778925
1785734691648,tcp,40.628168
1785734691732,status,123.588241
1785734692649,tcp,40.52647
1785734692731,status,123.074093
1785734693649,tcp,40.488801
1785734693732,status,122.646619
1785734694650,tcp,40.61511
1785734694733,status,122.709797
1785734695652,tcp,40.723662
1785734695735,status,123.742023
1785734696652,tcp,40.488043
1785734696735,status,122.494369
1785734697653,tcp,40.436464
1785734697736,status,122.832261
1785734698655,tcp,40.91436
1785734698737,status,122.624415
1785734699656,tcp,40.489849
1785734699739,status,123.827315
1785734700655,tcp,40.514516
1785734700738,status,122.899924
1785734701657,tcp,40.482843
1785734701739,status,122.357409
1785734702658,tcp,40.5167
1785734702740,status,122.730392
1785734703658,tcp,40.460423
1785734703741,status,122.472426
1785734704659,tcp,40.495755
1785734704742,status,122.429995
1785734705660,tcp,40.459575
1785734705743,status,122.737939
1785734706661,tcp,40.459626
1785734706744,status,122.614581
1785734707662,tcp,40.486545
1785734707744,status,122.468335
1785734708663,tcp,40.543084
1785734708746,status,123.155745
1785734709664,tcp,40.572977
1785734709748,status,123.335026
1785734710665,tcp,40.486141
1785734710748,status,122.681826
1785734711666,tcp,40.474727
1785734711749,status,123.372072
1785734712668,tcp,40.604133
1785734712751,status,123.301332
1785734713668,tcp,40.582515
1785734713751,status,123.09787
1785734714669,tcp,40.54567
1785734714752,status,122.578504
1785734715670,tcp,40.479391
1785734715753,status,122.699002
1785734716671,tcp,40.464634
1785734716753,status,122.323916
1785734717672,tcp,40.392799
1785734717754,status,122.378715
