1785733604240,tcp,193.557882
1785733604351,status,301.533886
1785733605053,tcp,5.752229
1785733605066,status,18.444817
1785733606054,tcp,5.658851
1785733606067,status,18.170752
1785733607055,tcp,5.536093
1785733607067,status,17.348966
1785733608056,tcp,5.77277
1785733608069,status,17.874924
1785733609058,tcp,5.587101
1785733609070,status,17.177184
1785733610060,tcp,5.547695
1785733610073,status,17.404617
1785733611062,tcp,5.638892
1785733611074,status,17.867775
1785733612063,tcp,5.672363
1785733612075,status,17.56812
1785733613064,tcp,5.934757
1785733613077,status,18.365484
1785733614065,tcp,5.542144
1785733614077,status,17.223609
1785733615066,tcp,5.576813
1785733615078,status,17.896954
1785733616066,tcp,5.618616
1785733616078,status,17.267693
1785733617067,tcp,5.634853
1785733617080,status,17.703825
1785733618069,tcp,5.68465
1785733618083,status,18.983403
1785733619070,tcp,5.624553
1785733619083,status,18.357096
1785733620071,tcp,5.3777
1785733620083,status,17.086751
1785733621071,tcp,5.42512
1785733621084,status,17.468411
1785733622073,tcp,5.46742
1785733622085,status,17.370672
1785733623074,tcp,5.579736
1785733623087,status,18.334595
1785733624074,tcp,5.486531
1785733624086,status,17.356869
1785733625076,tcp,5.494247
1785733625088,status,17.207544
1785733626076,tcp,5.399773
1785733626088,status,17.077875
1785733627077,tcp,5.410995
1785733627132,status,59.384713
1785733628078,tcp,5.481932
1785733628241,status,167.492115
1785733629079,tcp,5.470363
1785733629251,status,176.646691
1785733630080,tcp,5.410631
1785733630126,status,51.368621
1785733631081,tcp,5.497507
1785733631225,status,149.302705
1785733632082,tcp,5.496655
1785733632223,status,145.479973
1785733633084,tcp,5.536545
1785733633320,status,241.345379
1785733634084,tcp,5.452999
1785733634168,status,88.709264
1785733635086,tcp,5.574834
1785733635149,status,68.32451
1785733636087,tcp,5.392681
1785733636131,status,49.878899
1785733637088,tcp,5.387534
1785733637131,status,48.213676
1785733638090,tcp,5.4757
1785733638249,status,163.738792
1785733639090,tcp,5.384086
1785733639238,status,152.4575
1785733640092,tcp,5.510763
1785733640131,status,44.712762
1785733641092,tcp,5.570685
1785733641128,status,40.423206
1785733642094,tcp,5.495007
1785733642445,status,356.99725
1785733643095,tcp,5.54884
1785733643229,status,138.967293
1785733644096,tcp,5.57836
1785733644525,status,434.706127
1785733645096,tcp,5.507131
1785733645564,status,473.300095
1785733646096,tcp,5.555143
1785733646452,status,360.696743
1785733647097,tcp,5.549866
1785733647223,status,130.643662
1785733648098,tcp,5.546752
1785733648129,status,36.075011
1785733649099,tcp,5.536119
1785733649269,status,174.402076
1785733650100,tcp,5.484962
1785733650736,status,640.571067
1785733651101,tcp,5.454402
1785733651267,status,171.140776
1785733652102,tcp,5.47387
1785733652153,status,57.032936
1785733653103,tcp,5.33964
1785733653239,status,141.075514
1785733654104,tcp,5.596261
1785733654330,status,231.37468
1785733655104,tcp,5.650069
1785733656106,tcp,5.682323
1785733656127,status,26.78991
1785733657106,tcp,5.514096
1785733658107,tcp,5.519016
1785733658146,status,44.146544
1785733658230,status,3130.403738
1785733659108,tcp,5.514681
1785733660107,tcp,5.424883
1785733660134,status,31.981116
1785733661103,status,-1
1785733661109,tcp,5.372623
1785733662108,tcp,5.471775
1785733662353,status,249.825444
1785733663104,status,-1
1785733663109,tcp,5.295747
1785733664109,tcp,5.397947
1785733664467,status,363.085694
1785733665105,status,-1
1785733665110,tcp,5.320313
1785733666111,tcp,5.293314
1785733666134,status,28.315878
1785733666444,status,3340.009595
1785733667111,tcp,5.359189
1785733667344,status,2238.749816
1785733668024,status,917.551493
1785733668111,tcp,5.347714
1785733668133,status,26.352137
1785733669112,tcp,5.413108
1785733669131,status,24.157057
1785733670113,tcp,5.421926
1785733670133,status,24.98841
1785733671113,tcp,5.465886
1785733671132,status,22.703915
1785733672114,tcp,5.383608
1785733672134,status,25.078748
1785733673115,tcp,5.316151
1785733673133,status,22.726009
1785733674117,tcp,5.518532
